Date,CPI,Change,Percent
2001-02-01,36.7320418554415,1.0779154494740055,3.0232558139289956
2001-03-01,36.8978750015174,0.9120823033981935,2.5345622119527835
2001-04-01,37.146624720650294,0.8291657303792945,2.2831050228525567
2001-05-01,37.395374439745005,0.9120823033982077,2.4999999999713234
2001-06-01,37.892873877972605,1.2437485955499028,3.393665158350771
2001-07-01,38.390373316200204,1.4924983146828055,4.044943820264521
2001-08-01,38.6391230352949,1.9070811798533995,5.19187358916418
2001-09-01,38.5562064622761,1.7412480337775023,4.729729729722024
2001-10-01,38.8049561813707,1.5754148877015979,4.231625835179167
2001-11-01,39.1366224735225,1.8241646067962947,4.888888888831453
2001-12-01,38.8878727544278,1.9070811798533995,5.156950672642132
2002-01-01,38.7220396083519,1.8241646068345005,4.943820224767641
2002-02-01,38.6391230352949,1.9070811798533995,5.19187358916418
2002-03-01,38.8049561813707,1.9070811798533,5.16853932584159
2002-04-01,38.8878727544278,1.7412480337775023,4.687499999991977
2002-05-01,39.1366224735225,1.7412480337774952,4.6563192904597335
2002-06-01,39.4682887656742,1.5754148877015979,4.157549234124989
2002-07-01,39.8828716308448,1.4924983146445925,3.887688984818439
2002-08-01,40.131621349977706,1.4924983146828055,3.862660944244214
2002-09-01,40.2145379229965,1.6583314607203974,4.301075268758431
2002-10-01,40.380371069072396,1.5754148877016974,4.059829059819981
2002-11-01,40.5462042151482,1.4095817416257006,3.6016949152404236
2002-12-01,40.131621349977706,1.24374859554991,3.1982942430511216
2003-01-01,40.0487047769206,1.3266651685687023,3.4261241969355245
2003-02-01,40.131621349977706,1.4924983146828055,3.862660944244214
2003-03-01,40.380371069072396,1.5754148877016974,4.059829059819981
2003-04-01,40.8778705073,1.9899977528722061,5.117270788862124
2003-05-01,40.960787080357,1.8241646068345005,4.661016949197958
2003-06-01,41.209536799451705,1.7412480337775023,4.4117647058766725
2003-07-01,41.5412030916034,1.6583314607586033,4.15800415804582
2003-08-01,41.3753699455276,1.2437485955498957,3.099173553700906
2003-09-01,41.3753699455276,1.1608320225311033,2.8865979381732165
2003-10-01,41.7070362376793,1.326665168606901,3.285420944591079
2003-11-01,41.789952810698104,1.2437485955499028,3.0674846625599397
2003-12-01,41.6241196646223,1.4924983146445925,3.719008264403007
2004-01-01,41.789952810698104,1.7412480337775023,4.347826086952391
2004-02-01,41.789952810698104,1.6583314607203974,4.1322314049026545
2004-03-01,41.789952810698104,1.4095817416257077,3.49075975358066
2004-04-01,41.789952810698104,0.9120823033981011,2.231237322490223
2004-05-01,42.1216191028499,1.1608320224928974,2.8340080970992414
2004-06-01,42.4532853950016,1.2437485955498957,3.01810865189449
2004-07-01,42.8678682602104,1.3266651686070006,3.1936127744821032
2004-08-01,43.282451125380895,1.907081179853293,4.6092184368720925
2004-09-01,43.36536769843799,1.9899977529103907,4.8096192385235605
2004-10-01,43.614117417532704,1.9070811798534066,4.572564612324326
2004-11-01,43.531200844513904,1.7412480338158005,4.166666666754518
2004-12-01,43.199534552362095,1.5754148877397967,3.784860557852935
2005-01-01,43.614117417532704,1.8241646068346,4.365079365123426
2005-02-01,43.531200844513904,1.7412480338158005,4.166666666754518
2005-03-01,43.531200844513904,1.7412480338158005,4.166666666754518
2005-04-01,43.8628671366274,2.072914325929297,4.960317460321795
2005-05-01,43.6970339905515,1.575414887701605,3.740157480306863
2005-06-01,43.8628671366274,1.4095817416258,3.3203124999879576
2005-07-01,44.609116293987896,1.7412480337774952,4.061895551250696
2005-08-01,44.7749494400638,1.492498314682905,3.4482758621026934
2005-09-01,44.940782586139605,1.575414887701612,3.6328871892820547
2005-10-01,45.4382820243672,1.8241646068344934,4.18250950574363
2005-11-01,45.85286488953779,2.321664045023887,5.333333333294616
2005-12-01,45.604115170404796,2.4045806180427007,5.566218809899704
2006-01-01,45.521198597386,1.907081179853293,4.372623574142655
2006-02-01,45.521198597386,1.9899977528720925,4.571428571382692
2006-03-01,45.521198597386,1.9899977528720925,4.571428571382692
2006-04-01,45.9037296780363,2.040862541408899,4.652825213299132
2006-05-01,46.2862607586866,2.5892267681350987,5.925406215659764
2006-06-01,47.0513229199872,3.1884557833597995,7.269145843631596
2006-07-01,47.433854000637595,2.8247377066496995,6.332198306807521
2006-08-01,47.433854000637595,2.658904560573795,5.938375350111856
2006-09-01,47.8163850812879,2.875602495148293,6.398648020061784
2006-10-01,48.5814472425885,3.1431652182213057,6.917438508207066
2006-11-01,48.5814472425885,2.7285823530507116,5.950734724262103
2006-12-01,48.5814472425885,2.9773320721837067,6.528647822808485
2007-01-01,48.5814472425885,3.060248645202506,6.722689075630442
2007-02-01,48.96397832323879,3.4427797258527946,7.563025210084192
2007-03-01,48.5814472425885,3.060248645202506,6.722689075630442
2007-04-01,48.96397832323879,3.060248645202492,6.666666666666823
2007-05-01,49.3465094038891,3.060248645202499,6.611570247934055
2007-06-01,49.7290404845394,2.6777175645521964,5.691056910569274
2007-07-01,50.49410264584001,3.060248645202414,6.451612903225781
2007-08-01,50.8766337264903,3.442779725852702,7.258064516128976
2007-09-01,50.8766337264903,3.0602486452023996,6.399999999999946
2007-10-01,51.2591648071406,2.677717564552097,5.511811023621995
2007-11-01,51.2591648071406,2.677717564552097,5.511811023621995
2007-12-01,51.2591648071406,2.677717564552097,5.511811023621995
2008-01-01,51.2591648071406,2.677717564552097,5.511811023621995
2008-02-01,51.6416958877909,2.677717564552111,5.46874999999998
2008-03-01,52.4067580490915,3.8253108065029977,7.874015748031427
2008-04-01,52.789289129741796,3.825310806503005,7.812499999999948
2008-05-01,53.171820210392106,3.825310806503005,7.751937984496071
2008-06-01,53.554351291042394,3.8253108065029977,7.692307692307626
2008-07-01,54.701944532993295,4.207841887153286,8.333333333333238
2008-08-01,55.4670066942939,4.590372967803603,9.02255639097738
2008-09-01,55.8495377749442,4.9729040484539055,9.774436090225498
2008-10-01,56.614599936244794,5.355435129104194,10.447761194029757
2008-11-01,56.614599936244794,5.355435129104194,10.447761194029757
2008-12-01,56.2320688555945,4.972904048453898,9.701492537313355
2009-01-01,56.614599936244794,5.355435129104194,10.447761194029757
2009-02-01,56.614599936244794,4.972904048453891,9.629629629629537
2009-03-01,56.614599936244794,4.207841887153293,8.029197080291897
2009-04-01,57.37966209754539,4.590372967803596,8.69565217391297
2009-05-01,57.76219317819571,4.590372967803603,8.633093525179795
2009-06-01,58.5272553394963,4.9729040484539055,9.285714285714228
2009-07-01,61.2049729040484,6.503028371055102,11.888111888111807
2009-08-01,61.9700350653491,6.503028371055201,11.724137931034582
2009-09-01,62.352566145999404,6.503028371055201,11.643835616438453
2009-10-01,63.117628307299995,6.503028371055201,11.486486486486585
2009-11-01,64.2652215492509,7.650621613006102,13.513513513513601
2009-12-01,64.6477526299012,8.415683774306707,14.965986394557909
2010-01-01,65.7953458718521,9.180745935607312,16.216216216216303
2010-02-01,65.0302837105515,8.415683774306707,14.864864864864952
2010-03-01,65.0302837105515,8.415683774306707,14.864864864864952
2010-04-01,65.0302837105515,7.650621613006109,13.333333333333433
2010-05-01,65.7953458718521,8.033152693656398,13.90728476821199
2010-06-01,66.5604080331527,8.033152693656398,13.725490196078505
2010-07-01,68.0905323557539,6.885559451705497,11.250000000000085
2010-08-01,68.0905323557539,6.120497290404792,9.87654320987645
2010-09-01,68.4730634364042,6.120497290404799,9.815950920245319
2010-10-01,69.23812559770481,6.120497290404813,9.696969696969642
2010-11-01,69.6206566783551,5.355435129104208,8.333333333333282
